grid_id,price_2014,price_2020
E1223N4870,383.0,600.0
E1224N4870,226.0,336.0
E1225N4870,247.0,407.0
E1226N4870,245.0,402.0
E1227N4870,316.0,508.0
E1229N4870,257.0,371.0
E1230N4870,325.0,498.0
E1231N4870,239.0,377.0
E1232N4870,229.0,375.0
E1233N4870,223.0,372.0
E1237N4870,246.0,399.0
E1238N4870,201.0,325.0
E1239N4870,230.0,404.0
E1241N4870,318.0,463.0
E1242N4870,284.0,419.0
E1243N4870,266.0,418.0
E1244N4870,306.0,477.0
E1245N4870,304.0,482.0
E1246N4870,510.0,862.0
E1247N4870,531.0,856.0
E1171N4869,328.0,511.0
E1172N4869,379.0,578.0
E1174N4869,224.0,407.0
E1175N4869,159.0,286.0
E1176N4869,122.0,215.0
E1177N4869,109.0,203.0
E1178N4869,141.0,235.0
E1183N4869,203.0,379.0
E1184N4869,213.0,373.0
E1185N4869,185.0,334.0
E1186N4869,193.0,341.0
E1187N4869,205.0,350.0
E1188N4869,275.0,491.0
E1189N4869,244.0,431.0
E1190N4869,251.0,436.0
E1191N4869,244.0,429.0
E1192N4869,285.0,500.0
E1193N4869,287.0,503.0
E1194N4869,244.0,400.0
E1195N4869,281.0,451.0
E1196N4869,261.0,445.0
E1197N4869,305.0,500.0
E1198N4869,303.0,490.0
E1199N4869,299.0,489.0
E1200N4869,255.0,404.0
E1201N4869,339.0,523.0
E1203N4869,278.0,427.0
E1204N4869,250.0,394.0
E1205N4869,312.0,491.0
E1206N4869,439.0,664.0
E1207N4869,658.0,1000.0
E1208N4869,796.0,1229.0
E1209N4869,679.0,1029.0
E1210N4869,294.0,464.0
E1211N4869,204.0,356.0
E1212N4869,301.0,508.0
E1213N4869,333.0,527.0
E1214N4869,509.0,833.0
E1215N4869,345.0,326.0
E1216N4869,487.0,799.0
E1217N4869,412.0,523.0
E1218N4869,305.0,458.0
E1219N4869,318.0,430.0
E1221N4869,372.0,575.0
E1222N4869,383.0,566.0
E1223N4869,357.0,512.0
E1224N4869,224.0,343.0
E1225N4869,400.0,666.0
E1226N4869,286.0,469.0
E1227N4869,339.0,488.0
E1228N4869,258.0,389.0
E1229N4869,279.0,456.0
E1230N4869,342.0,585.0
E1231N4869,266.0,401.0
E1232N4869,256.0,465.0
E1234N4869,222.0,356.0
E1235N4869,302.0,501.0
E1236N4869,242.0,389.0
E1237N4869,214.0,345.0
E1238N4869,165.0,272.0
E1239N4869,442.0,699.0
E1240N4869,234.0,358.0
E1242N4869,272.0,450.0
E1243N4869,268.0,382.0
E1244N4869,259.0,388.0
E1245N4869,295.0,486.0
E1246N4869,309.0,496.0
E1247N4869,311.0,500.0
E1248N4869,313.0,519.0
E1249N4869,313.0,524.0
E1134N4868,240.0,410.0
E1137N4868,195.0,338.0
E1170N4868,228.0,396.0
E1171N4868,344.0,523.0
E1172N4868,360.0,569.0
E1174N4868,256.0,351.0
E1175N4868,125.0,217.0
E1176N4868,185.0,342.0
E1177N4868,176.0,324.0
E1178N4868,158.0,276.0
E1183N4868,198.0,373.0
E1184N4868,209.0,365.0
E1185N4868,180.0,314.0
E1186N4868,183.0,329.0
E1187N4868,196.0,360.0
E1188N4868,225.0,423.0
E1189N4868,242.0,408.0
E1190N4868,251.0,423.0
E1191N4868,230.0,403.0
E1192N4868,207.0,384.0
E1193N4868,268.0,431.0
E1194N4868,244.0,414.0
E1195N4868,235.0,411.0
E1196N4868,279.0,448.0
E1198N4868,273.0,435.0
E1199N4868,333.0,538.0
E1200N4868,287.0,454.0
E1201N4868,242.0,372.0
E1203N4868,317.0,485.0
E1204N4868,340.0,488.0
E1205N4868,358.0,554.0
E1206N4868,496.0,795.0
E1207N4868,782.0,1131.0
E1208N4868,495.0,860.0
E1209N4868,461.0,614.0
E1210N4868,341.0,574.0
E1211N4868,315.0,499.0
E1212N4868,335.0,562.0
E1214N4868,277.0,422.0
E1215N4868,365.0,535.0
E1216N4868,433.0,641.0
E1217N4868,389.0,478.0
E1219N4868,303.0,477.0
E1220N4868,292.0,453.0
E1221N4868,334.0,511.0
E1222N4868,372.0,479.0
E1223N4868,392.0,614.0
E1225N4868,368.0,611.0
E1226N4868,414.0,694.0
E1227N4868,367.0,608.0
E1228N4868,293.0,446.0
E1229N4868,311.0,473.0
E1230N4868,245.0,414.0
E1232N4868,213.0,372.0
E1233N4868,236.0,380.0
E1234N4868,245.0,386.0
E1235N4868,244.0,359.0
E1236N4868,278.0,379.0
E1237N4868,194.0,314.0
E1238N4868,361.0,577.0
E1239N4868,447.0,725.0
E1240N4868,373.0,571.0
E1242N4868,239.0,368.0
E1243N4868,246.0,380.0
E1245N4868,190.0,362.0
E1246N4868,227.0,373.0
E1247N4868,233.0,383.0
E1248N4868,234.0,379.0
E1249N4868,216.0,331.0
E1138N4867,292.0,492.0
E1139N4867,390.0,550.0
E1169N4867,206.0,388.0
E1170N4867,281.0,441.0
E1171N4867,347.0,525.0
E1172N4867,360.0,564.0
E1173N4867,150.0,269.0
E1174N4867,150.0,269.0
E1175N4867,229.0,383.0
E1177N4867,212.0,400.0
E1178N4867,204.0,366.0
E1179N4867,206.0,365.0
E1183N4867,204.0,399.0
E1184N4867,189.0,345.0
E1185N4867,190.0,329.0
E1186N4867,182.0,343.0
E1187N4867,215.0,387.0
E1188N4867,222.0,412.0
E1189N4867,225.0,391.0
E1190N4867,252.0,411.0
E1191N4867,223.0,396.0
E1192N4867,237.0,388.0
E1193N4867,242.0,399.0
E1194N4867,233.0,411.0
E1195N4867,235.0,373.0
E1198N4867,260.0,416.0
E1199N4867,221.0,277.0
E1200N4867,256.0,401.0
E1201N4867,252.0,412.0
E1202N4867,310.0,494.0
E1203N4867,165.0,265.0
E1204N4867,420.0,683.0
E1205N4867,320.0,425.0
E1206N4867,413.0,636.0
E1207N4867,761.0,1066.0
E1208N4867,698.0,1022.0
E1209N4867,554.0,940.0
E1211N4867,303.0,540.0
E1212N4867,475.0,771.0
E1216N4867,491.0,752.0
E1222N4867,323.0,509.0
E1223N4867,591.0,1006.0
E1224N4867,520.0,811.0
E1225N4867,252.0,367.0
E1226N4867,454.0,765.0
E1229N4867,262.0,423.0
E1230N4867,246.0,359.0
E1232N4867,263.0,423.0
E1233N4867,379.0,596.0
E1235N4867,243.0,431.0
E1236N4867,310.0,474.0
E1237N4867,411.0,673.0
E1238N4867,417.0,701.0
E1239N4867,391.0,622.0
E1245N4867,186.0,346.0
E1246N4867,194.0,335.0
E1247N4867,214.0,370.0
E1248N4867,196.0,337.0
E1139N4866,373.0,726.0
E1155N4866,292.0,446.0
E1169N4866,241.0,429.0
E1170N4866,285.0,494.0
E1171N4866,260.0,450.0
E1173N4866,165.0,269.0
E1175N4866,230.0,400.0
E1176N4866,300.0,524.0
E1178N4866,220.0,410.0
E1179N4866,204.0,362.0
E1184N4866,195.0,360.0
E1185N4866,210.0,373.0
E1186N4866,189.0,331.0
E1187N4866,201.0,376.0
E1188N4866,200.0,366.0
E1189N4866,223.0,413.0
E1190N4866,262.0,439.0
E1191N4866,256.0,448.0
E1192N4866,306.0,433.0
E1193N4866,307.0,476.0
E1194N4866,254.0,422.0
E1195N4866,234.0,367.0
E1196N4866,250.0,357.0
E1197N4866,203.0,346.0
E1198N4866,264.0,419.0
E1199N4866,195.0,304.0
E1200N4866,262.0,411.0
E1201N4866,255.0,414.0
E1202N4866,452.0,733.0
E1203N4866,372.0,440.0
E1204N4866,333.0,516.0
E1205N4866,366.0,591.0
E1206N4866,591.0,943.0
E1207N4866,689.0,959.0
E1208N4866,701.0,950.0
E1209N4866,538.0,538.0
E1210N4866,465.0,761.0
E1211N4866,346.0,448.0
E1212N4866,293.0,498.0
E1214N4866,311.0,520.0
E1215N4866,319.0,411.0
E1216N4866,329.0,487.0
E1217N4866,332.0,524.0
E1218N4866,492.0,777.0
E1219N4866,283.0,419.0
E1220N4866,347.0,474.0
E1221N4866,254.0,359.0
E1222N4866,333.0,564.0
E1224N4866,422.0,645.0
E1225N4866,684.0,988.0
E1226N4866,311.0,508.0
E1232N4866,637.0,1134.0
E1235N4866,318.0,524.0
E1140N4865,217.0,349.0
E1152N4865,273.0,384.0
E1155N4865,265.0,428.0
E1169N4865,177.0,296.0
E1170N4865,187.0,322.0
E1171N4865,237.0,403.0
E1172N4865,285.0,449.0
E1173N4865,142.0,269.0
E1174N4865,135.0,254.0
E1176N4865,165.0,320.0
E1178N4865,207.0,369.0
E1179N4865,203.0,341.0
E1184N4865,195.0,364.0
E1185N4865,213.0,374.0
E1186N4865,183.0,325.0
E1190N4865,235.0,399.0
E1191N4865,242.0,429.0
E1193N4865,197.0,353.0
E1194N4865,216.0,348.0
E1195N4865,218.0,348.0
E1196N4865,224.0,338.0
E1197N4865,214.0,357.0
E1198N4865,278.0,410.0
E1199N4865,245.0,398.0
E1200N4865,358.0,584.0
E1201N4865,417.0,671.0
E1202N4865,389.0,635.0
E1203N4865,407.0,638.0
E1204N4865,351.0,572.0
E1205N4865,457.0,733.0
E1206N4865,435.0,628.0
E1207N4865,480.0,661.0
E1208N4865,691.0,842.0
E1209N4865,567.0,833.0
E1212N4865,797.0,982.0
E1213N4865,416.0,639.0
E1214N4865,363.0,495.0
E1215N4865,291.0,455.0
E1216N4865,285.0,408.0
E1217N4865,349.0,569.0
E1218N4865,323.0,597.0
E1219N4865,388.0,613.0
E1222N4865,461.0,567.0
E1223N4865,292.0,499.0
E1224N4865,804.0,846.0
E1225N4865,406.0,611.0
E1226N4865,390.0,509.0
E1232N4865,567.0,948.0
E1233N4865,461.0,719.0
E1234N4865,323.0,456.0
E1235N4865,343.0,515.0
E1236N4865,241.0,444.0
E1237N4865,240.0,431.0
E1238N4865,229.0,423.0
E1239N4865,274.0,529.0
E1240N4865,322.0,555.0
E1241N4865,296.0,541.0
E1242N4865,215.0,382.0
E1245N4865,184.0,339.0
E1246N4865,200.0,360.0
E1248N4865,252.0,409.0
E1249N4865,247.0,410.0
E1251N4865,327.0,524.0
E1252N4865,335.0,552.0
E1253N4865,367.0,600.0
E1254N4865,317.0,530.0
E1140N4864,374.0,501.0
E1147N4864,114.0,206.0
E1148N4864,115.0,200.0
E1149N4864,116.0,206.0
E1150N4864,120.0,212.0
E1151N4864,116.0,213.0
E1152N4864,323.0,444.0
E1153N4864,329.0,439.0
E1154N4864,211.0,329.0
E1155N4864,222.0,344.0
E1168N4864,376.0,663.0
E1169N4864,260.0,437.0
E1170N4864,258.0,428.0
E1171N4864,246.0,411.0
E1174N4864,135.0,263.0
E1175N4864,187.0,332.0
E1176N4864,193.0,328.0
E1177N4864,196.0,374.0
E1178N4864,228.0,387.0
E1179N4864,207.0,336.0
E1180N4864,207.0,348.0
E1185N4864,205.0,362.0
E1186N4864,193.0,342.0
E1190N4864,234.0,409.0
E1191N4864,207.0,332.0
E1192N4864,207.0,317.0
E1193N4864,233.0,346.0
E1194N4864,215.0,331.0
E1195N4864,198.0,348.0
E1196N4864,215.0,372.0
E1197N4864,230.0,405.0
E1198N4864,242.0,394.0
E1199N4864,376.0,546.0
E1200N4864,382.0,594.0
E1201N4864,430.0,680.0
E1202N4864,388.0,622.0
E1203N4864,366.0,599.0
E1204N4864,444.0,612.0
E1205N4864,277.0,397.0
E1206N4864,271.0,412.0
E1207N4864,467.0,694.0
E1208N4864,539.0,765.0
E1209N4864,472.0,721.0
E1210N4864,639.0,984.0
E1211N4864,507.0,729.0
E1214N4864,936.0,1200.0
E1215N4864,601.0,996.0
E1216N4864,724.0,938.0
E1217N4864,947.0,1481.0
E1218N4864,718.0,1134.0
E1220N4864,505.0,628.0
E1221N4864,313.0,496.0
E1222N4864,252.0,409.0
E1223N4864,353.0,569.0
E1224N4864,426.0,426.0
E1226N4864,439.0,642.0
E1229N4864,767.0,1087.0
E1232N4864,321.0,432.0
E1233N4864,286.0,406.0
E1234N4864,335.0,510.0
E1235N4864,227.0,387.0
E1236N4864,272.0,395.0
E1237N4864,231.0,263.0
E1238N4864,275.0,479.0
E1239N4864,334.0,548.0
E1240N4864,200.0,392.0
E1241N4864,205.0,384.0
E1245N4864,167.0,326.0
E1246N4864,208.0,381.0
E1247N4864,201.0,358.0
E1248N4864,197.0,348.0
E1249N4864,201.0,351.0
E1143N4863,126.0,177.0
E1144N4863,152.0,223.0
E1145N4863,201.0,309.0
E1146N4863,139.0,216.0
E1148N4863,127.0,218.0
E1149N4863,137.0,232.0
E1152N4863,287.0,391.0
E1153N4863,304.0,401.0
E1154N4863,96.0,134.0
E1155N4863,291.0,450.0
E1156N4863,265.0,457.0
E1166N4863,158.0,277.0
E1167N4863,149.0,253.0
E1168N4863,111.0,210.0
E1169N4863,140.0,270.0
E1170N4863,137.0,269.0
E1171N4863,139.0,272.0
E1172N4863,135.0,252.0
E1179N4863,212.0,370.0
E1185N4863,184.0,310.0
E1186N4863,207.0,358.0
E1187N4863,215.0,368.0
E1188N4863,217.0,392.0
E1189N4863,211.0,391.0
E1190N4863,225.0,369.0
E1191N4863,188.0,342.0
E1192N4863,233.0,396.0
E1193N4863,224.0,361.0
E1194N4863,231.0,384.0
E1195N4863,192.0,340.0
E1196N4863,279.0,477.0
E1197N4863,323.0,456.0
E1198N4863,485.0,696.0
E1199N4863,392.0,616.0
E1200N4863,340.0,505.0
E1201N4863,383.0,620.0
E1202N4863,309.0,503.0
E1203N4863,340.0,565.0
E1204N4863,436.0,438.0
E1206N4863,378.0,657.0
E1207N4863,266.0,406.0
E1208N4863,387.0,617.0
E1209N4863,358.0,654.0
E1210N4863,621.0,936.0
E1211N4863,2050.0,2423.0
E1212N4863,629.0,1003.0
E1213N4863,583.0,843.0
E1214N4863,619.0,968.0
E1215N4863,722.0,1023.0
E1216N4863,513.0,707.0
E1217N4863,922.0,1201.0
E1218N4863,722.0,1101.0
E1219N4863,841.0,1460.0
E1220N4863,376.0,630.0
E1221N4863,271.0,440.0
E1222N4863,307.0,480.0
E1223N4863,315.0,544.0
E1224N4863,324.0,579.0
E1225N4863,289.0,501.0
E1228N4863,385.0,495.0
E1229N4863,334.0,478.0
E1230N4863,400.0,652.0
E1231N4863,415.0,616.0
E1232N4863,305.0,482.0
E1233N4863,304.0,436.0
E1234N4863,274.0,450.0
E1235N4863,240.0,398.0
E1236N4863,206.0,344.0
E1237N4863,216.0,394.0
E1238N4863,223.0,408.0
E1239N4863,227.0,402.0
E1241N4863,196.0,372.0
E1242N4863,170.0,309.0
E1244N4863,280.0,484.0
E1245N4863,181.0,328.0
E1247N4863,218.0,361.0
E1248N4863,189.0,329.0
E1249N4863,191.0,324.0
E1276N4863,244.0,388.0
E1143N4862,126.0,177.0
E1144N4862,123.0,177.0
E1145N4862,291.0,434.0
E1146N4862,129.0,199.0
E1148N4862,133.0,234.0
E1149N4862,183.0,276.0
E1150N4862,161.0,267.0
E1152N4862,120.0,221.0
E1154N4862,153.0,252.0
E1155N4862,169.0,274.0
E1156N4862,183.0,295.0
E1166N4862,222.0,400.0
E1167N4862,144.0,239.0
E1169N4862,134.0,246.0
E1170N4862,134.0,259.0
E1171N4862,128.0,250.0
E1172N4862,138.0,261.0
E1174N4862,146.0,264.0
E1176N4862,182.0,319.0
E1177N4862,177.0,318.0
E1178N4862,100.0,185.0
E1179N4862,229.0,389.0
E1180N4862,219.0,373.0
E1184N4862,238.0,397.0
E1185N4862,219.0,368.0
E1186N4862,260.0,447.0
E1187N4862,255.0,447.0
E1188N4862,212.0,395.0
E1189N4862,209.0,360.0
E1190N4862,216.0,337.0
E1191N4862,237.0,364.0
E1192N4862,248.0,382.0
E1193N4862,248.0,379.0
E1194N4862,280.0,454.0
E1195N4862,293.0,481.0
E1196N4862,225.0,349.0
E1197N4862,466.0,433.0
E1198N4862,381.0,625.0
E1199N4862,392.0,647.0
E1200N4862,355.0,564.0
E1201N4862,387.0,540.0
E1202N4862,501.0,749.0
E1203N4862,553.0,745.0
E1205N4862,718.0,1045.0
E1207N4862,249.0,403.0
E1208N4862,299.0,433.0
E1209N4862,526.0,853.0
E1210N4862,515.0,791.0
E1211N4862,429.0,643.0
E1212N4862,405.0,611.0
E1213N4862,653.0,1072.0
E1214N4862,678.0,985.0
E1215N4862,614.0,890.0
E1216N4862,549.0,831.0
E1217N4862,353.0,542.0
E1218N4862,353.0,549.0
E1219N4862,508.0,827.0
E1220N4862,465.0,822.0
E1221N4862,414.0,730.0
E1222N4862,326.0,565.0
E1223N4862,304.0,448.0
E1224N4862,279.0,477.0
E1225N4862,322.0,455.0
E1228N4862,372.0,557.0
E1231N4862,426.0,673.0
E1232N4862,277.0,392.0
E1234N4862,254.0,470.0
E1235N4862,255.0,431.0
E1236N4862,231.0,383.0
E1237N4862,209.0,381.0
E1238N4862,174.0,316.0
E1239N4862,224.0,397.0
E1240N4862,201.0,399.0
E1241N4862,197.0,372.0
E1242N4862,217.0,388.0
E1243N4862,195.0,348.0
E1244N4862,180.0,314.0
E1245N4862,173.0,335.0
E1246N4862,217.0,390.0
E1247N4862,233.0,400.0
E1248N4862,225.0,370.0
E1249N4862,249.0,453.0
E1271N4862,242.0,414.0
E1275N4862,92.0,125.0
E1277N4862,301.0,486.0
E1142N4861,211.0,346.0
E1143N4861,87.0,173.0
E1145N4861,293.0,413.0
E1146N4861,181.0,278.0
E1147N4861,93.0,144.0
E1148N4861,140.0,238.0
E1149N4861,144.0,239.0
E1150N4861,130.0,206.0
E1151N4861,125.0,195.0
E1152N4861,129.0,237.0
E1155N4861,181.0,292.0
E1156N4861,177.0,291.0
E1165N4861,261.0,486.0
E1166N4861,255.0,501.0
E1167N4861,241.0,470.0
E1168N4861,201.0,388.0
E1176N4861,211.0,410.0
E1177N4861,215.0,367.0
E1178N4861,186.0,328.0
E1179N4861,225.0,382.0
E1184N4861,234.0,397.0
E1185N4861,220.0,372.0
E1186N4861,264.0,438.0
E1187N4861,268.0,478.0
E1188N4861,205.0,361.0
E1189N4861,244.0,403.0
E1190N4861,289.0,469.0
E1191N4861,274.0,495.0
E1192N4861,264.0,456.0
E1193N4861,266.0,441.0
E1194N4861,262.0,436.0
E1195N4861,301.0,506.0
E1196N4861,304.0,488.0
E1197N4861,414.0,460.0
E1198N4861,388.0,602.0
E1199N4861,337.0,511.0
E1200N4861,505.0,783.0
E1201N4861,525.0,791.0
E1202N4861,752.0,1299.0
E1203N4861,677.0,1057.0
E1204N4861,955.0,1293.0
E1205N4861,867.0,1242.0
E1206N4861,347.0,544.0
E1207N4861,465.0,784.0
E1208N4861,357.0,544.0
E1209N4861,397.0,615.0
E1210N4861,376.0,521.0
E1211N4861,548.0,861.0
E1212N4861,478.0,789.0
E1213N4861,905.0,1457.0
E1214N4861,588.0,971.0
E1215N4861,581.0,948.0
E1216N4861,509.0,862.0
E1217N4861,392.0,604.0
E1218N4861,527.0,874.0
E1219N4861,320.0,490.0
E1220N4861,288.0,500.0
E1221N4861,238.0,401.0
E1222N4861,317.0,520.0
E1223N4861,272.0,376.0
E1224N4861,223.0,355.0
E1225N4861,317.0,471.0
E1226N4861,246.0,360.0
E1227N4861,316.0,435.0
E1228N4861,297.0,407.0
E1234N4861,264.0,410.0
E1235N4861,247.0,416.0
E1236N4861,237.0,384.0
E1237N4861,201.0,352.0
E1238N4861,187.0,333.0
E1239N4861,216.0,360.0
E1240N4861,199.0,391.0
E1241N4861,204.0,391.0
E1242N4861,197.0,379.0
E1243N4861,195.0,357.0
E1244N4861,194.0,356.0
E1245N4861,183.0,343.0
E1246N4861,234.0,466.0
E1247N4861,201.0,361.0
E1248N4861,203.0,381.0
E1249N4861,264.0,501.0
E1270N4861,398.0,633.0
E1272N4861,309.0,493.0
E1273N4861,255.0,416.0
E1274N4861,214.0,347.0
E1142N4860,190.0,310.0
E1143N4860,102.0,190.0
E1145N4860,196.0,304.0
E1146N4860,196.0,354.0
E1147N4860,327.0,505.0
E1148N4860,96.0,147.0
E1149N4860,138.0,236.0
E1150N4860,126.0,220.0
E1151N4860,118.0,223.0
E1152N4860,107.0,208.0
E1164N4860,299.0,543.0
E1165N4860,247.0,457.0
E1166N4860,237.0,445.0
E1167N4860,243.0,451.0
E1168N4860,194.0,387.0
E1177N4860,203.0,348.0
E1178N4860,130.0,245.0
E1179N4860,225.0,382.0
E1184N4860,238.0,394.0
E1185N4860,223.0,379.0
E1186N4860,363.0,641.0
E1187N4860,257.0,449.0
E1188N4860,211.0,366.0
E1189N4860,265.0,426.0
E1190N4860,239.0,408.0
E1191N4860,280.0,450.0
E1192N4860,261.0,420.0
E1193N4860,256.0,425.0
E1194N4860,274.0,444.0
E1195N4860,358.0,574.0
E1196N4860,456.0,720.0
E1197N4860,456.0,677.0
E1198N4860,438.0,589.0
E1199N4860,699.0,1159.0
E1200N4860,770.0,1220.0
E1201N4860,951.0,1403.0
E1202N4860,1136.0,1678.0
E1203N4860,1731.0,1490.0
E1204N4860,924.0,1519.0
E1205N4860,906.0,1390.0
E1206N4860,442.0,616.0
E1208N4860,399.0,668.0
E1209N4860,552.0,815.0
E1210N4860,343.0,526.0
E1211N4860,332.0,490.0
E1212N4860,414.0,670.0
E1213N4860,479.0,699.0
E1214N4860,503.0,820.0
E1215N4860,505.0,765.0
E1216N4860,428.0,679.0
E1217N4860,378.0,573.0
E1218N4860,423.0,667.0
E1219N4860,493.0,702.0
E1220N4860,749.0,1183.0
E1221N4860,391.0,682.0
E1222N4860,280.0,385.0
E1223N4860,517.0,868.0
E1224N4860,426.0,690.0
E1225N4860,398.0,629.0
E1226N4860,254.0,374.0
E1228N4860,214.0,343.0
E1229N4860,172.0,265.0
E1235N4860,249.0,399.0
E1236N4860,211.0,360.0
E1237N4860,247.0,403.0
E1238N4860,298.0,500.0
E1241N4860,219.0,415.0
E1242N4860,233.0,414.0
E1243N4860,190.0,354.0
E1244N4860,197.0,349.0
E1245N4860,201.0,340.0
E1246N4860,219.0,363.0
E1247N4860,225.0,374.0
E1248N4860,210.0,369.0
E1249N4860,211.0,385.0
E1270N4860,463.0,740.0
E1271N4860,496.0,765.0
E1272N4860,428.0,674.0
E1273N4860,248.0,376.0
E1143N4859,177.0,288.0
E1144N4859,187.0,362.0
E1145N4859,237.0,394.0
E1147N4859,336.0,522.0
E1148N4859,124.0,190.0
E1150N4859,110.0,210.0
E1151N4859,127.0,231.0
E1153N4859,140.0,235.0
E1154N4859,218.0,359.0
E1164N4859,292.0,516.0
E1165N4859,122.0,215.0
E1166N4859,224.0,435.0
E1167N4859,232.0,440.0
E1173N4859,216.0,390.0
E1174N4859,206.0,366.0
E1175N4859,170.0,290.0
E1177N4859,254.0,437.0
E1178N4859,184.0,329.0
E1184N4859,236.0,405.0
E1185N4859,250.0,420.0
E1186N4859,384.0,670.0
E1187N4859,272.0,476.0
E1188N4859,271.0,422.0
E1189N4859,274.0,434.0
E1190N4859,290.0,474.0
E1191N4859,278.0,451.0
E1192N4859,305.0,498.0
E1193N4859,293.0,463.0
E1194N4859,291.0,449.0
E1195N4859,295.0,421.0
E1196N4859,570.0,808.0
E1197N4859,860.0,1365.0
E1198N4859,1102.0,1791.0
E1202N4859,526.0,794.0
E1203N4859,716.0,1140.0
E1204N4859,640.0,1003.0
E1205N4859,498.0,861.0
E1206N4859,884.0,1430.0
E1207N4859,505.0,960.0
E1210N4859,454.0,758.0
E1212N4859,268.0,361.0
E1213N4859,269.0,406.0
E1214N4859,357.0,538.0
E1215N4859,394.0,620.0
E1216N4859,422.0,574.0
E1219N4859,434.0,676.0
E1221N4859,584.0,934.0
E1222N4859,464.0,690.0
E1223N4859,283.0,497.0
E1224N4859,646.0,985.0
E1226N4859,235.0,391.0
E1227N4859,243.0,426.0
E1228N4859,261.0,433.0
E1235N4859,279.0,482.0
E1236N4859,256.0,453.0
E1237N4859,255.0,441.0
E1238N4859,236.0,400.0
E1240N4859,256.0,400.0
E1241N4859,194.0,327.0
E1242N4859,232.0,366.0
E1243N4859,188.0,326.0
E1244N4859,217.0,337.0
E1245N4859,210.0,332.0
E1246N4859,227.0,371.0
E1247N4859,219.0,371.0
E1248N4859,256.0,423.0
E1272N4859,500.0,781.0
E1273N4859,373.0,604.0
E1274N4859,241.0,390.0
E1137N4858,181.0,328.0
E1141N4858,120.0,212.0
E1143N4858,178.0,278.0
E1144N4858,147.0,250.0
E1145N4858,139.0,226.0
E1146N4858,138.0,231.0
E1147N4858,197.0,304.0
E1148N4858,309.0,494.0
E1149N4858,146.0,212.0
E1150N4858,150.0,262.0
E1151N4858,171.0,285.0
E1153N4858,135.0,226.0
E1154N4858,185.0,326.0
E1165N4858,149.0,268.0
E1166N4858,170.0,313.0
E1167N4858,183.0,354.0
E1172N4858,151.0,284.0
E1173N4858,207.0,361.0
E1174N4858,175.0,309.0
E1175N4858,160.0,285.0
E1183N4858,250.0,437.0
E1184N4858,257.0,477.0
E1185N4858,232.0,396.0
E1186N4858,339.0,567.0
E1187N4858,273.0,467.0
E1188N4858,319.0,328.0
E1189N4858,265.0,446.0
E1190N4858,302.0,500.0
E1191N4858,331.0,527.0
E1192N4858,326.0,495.0
E1193N4858,495.0,709.0
E1194N4858,385.0,563.0
E1201N4858,975.0,1514.0
E1202N4858,581.0,971.0
E1203N4858,507.0,815.0
E1204N4858,1109.0,1429.0
E1205N4858,1441.0,2401.0
E1209N4858,411.0,673.0
E1210N4858,369.0,579.0
E1211N4858,302.0,453.0
E1212N4858,390.0,579.0
E1213N4858,460.0,704.0
E1214N4858,523.0,779.0
E1215N4858,482.0,781.0
E1216N4858,329.0,487.0
E1219N4858,596.0,904.0
E1220N4858,639.0,963.0
E1222N4858,408.0,659.0
E1226N4858,221.0,430.0
E1227N4858,213.0,416.0
E1228N4858,263.0,429.0
E1233N4858,480.0,732.0
E1234N4858,509.0,849.0
E1235N4858,328.0,563.0
E1236N4858,267.0,476.0
E1237N4858,254.0,421.0
E1239N4858,240.0,377.0
E1240N4858,206.0,310.0
E1241N4858,207.0,355.0
E1242N4858,206.0,348.0
E1243N4858,218.0,365.0
E1244N4858,198.0,339.0
E1245N4858,205.0,351.0
E1246N4858,210.0,360.0
E1248N4858,182.0,355.0
E1273N4858,486.0,711.0
E1279N4858,264.0,417.0
E1280N4858,326.0,485.0
E1281N4858,321.0,373.0
E1136N4857,204.0,331.0
E1137N4857,210.0,340.0
E1138N4857,130.0,230.0
E1139N4857,134.0,238.0
E1140N4857,171.0,318.0
E1142N4857,121.0,213.0
E1143N4857,140.0,229.0
E1144N4857,137.0,223.0
E1145N4857,136.0,228.0
E1146N4857,131.0,220.0
E1147N4857,146.0,240.0
E1148N4857,217.0,340.0
E1149N4857,135.0,199.0
E1150N4857,153.0,249.0
E1151N4857,171.0,265.0
E1152N4857,148.0,246.0
E1154N4857,114.0,190.0
E1164N4857,176.0,295.0
E1165N4857,142.0,261.0
E1166N4857,142.0,262.0
E1167N4857,142.0,266.0
E1168N4857,136.0,258.0
E1169N4857,134.0,254.0
E1170N4857,131.0,259.0
E1171N4857,131.0,258.0
E1172N4857,128.0,241.0
E1174N4857,131.0,248.0
E1175N4857,142.0,264.0
E1176N4857,140.0,262.0
E1186N4857,351.0,611.0
E1187N4857,272.0,412.0
E1188N4857,280.0,419.0
E1189N4857,321.0,511.0
E1190N4857,369.0,536.0
E1191N4857,398.0,668.0
E1192N4857,302.0,377.0
E1200N4857,977.0,1777.0
E1201N4857,747.0,1237.0
E1202N4857,668.0,1124.0
E1203N4857,543.0,915.0
E1204N4857,939.0,1461.0
E1209N4857,591.0,769.0
E1210N4857,353.0,547.0
E1213N4857,596.0,917.0
E1214N4857,649.0,1030.0
E1215N4857,633.0,955.0
E1216N4857,460.0,704.0
E1219N4857,555.0,869.0
E1220N4857,561.0,877.0
E1222N4857,361.0,597.0
E1223N4857,266.0,293.0
E1224N4857,112.0,182.0
E1225N4857,139.0,253.0
E1226N4857,257.0,461.0
